SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-6-2018,Vacant Land,Waters Edge,Quinlan,TX,75474,15000,0,,Waters Edge,,13068,,692,,8,Sold,,,http://www.redfin.com/TX/Unknown/Waters-Edge-75474/home/33733002,NTREIS,13822274,N,Y,32.851709,-96.066354
PAST SALE,January-10-2020,Vacant Land,Heritage Pl,Greenville,TX,75402,15000,0,,Heritage Place,,17642,,109,,,Sold,,,http://www.redfin.com/TX/Greenville/Heritage-Ln-75402/home/33815745,NTREIS,14194425,N,Y,33.108547,-96.080775
PAST SALE,January-10-2020,Vacant Land,Heritage Pl,Greenville,TX,75402,15000,0,,Heritage Place,,19297,,109,,,Sold,,,http://www.redfin.com/TX/Greenville/Heritage-Ln-75402/home/33815747,NTREIS,14194422,N,Y,33.108743,-96.080501
PAST SALE,July-24-2019,Vacant Land,Colorado St,Greenville,TX,75402,15000,0,,Mineral Heights Subdivision,,12589,,279,,,Sold,,,http://www.redfin.com/TX/Greenville/Colorado-St-75402/home/40134605,NTREIS,14079900,N,Y,33.110729,-96.117755
PAST SALE,February-10-2020,Vacant Land,0 Marshall St,Greenville,TX,75401,14990,0,,Homestead Add,,21736,,78,,,Sold,,,http://www.redfin.com/TX/GREENVILLE/MARSHALL-ST-75401/home/33821174,NTREIS,14244881,N,Y,33.134209,-96.117604
PAST SALE,April-3-2019,Vacant Land,Louise St,Hawk Cove,TX,75474,14900,0,,Whiskers Retreat Instl #1,,25700,,391,,,Sold,,,http://www.redfin.com/TX/Hawk-Cove/Louise-St-75474/home/33873682,NTREIS,13957228,N,Y,32.881356,-96.079536
PAST SALE,August-3-2018,Vacant Land,9512 Amy Dr,Hawk Cove,TX,75474,14900,0,,Whiskers Retreat Instl #1,,44257,,634,,,Sold,,,http://www.redfin.com/TX/Quinlan/9512-Amy-Dr-75474/home/33873694,NTREIS,13594347,N,Y,32.8818171,-96.0791271
PAST SALE,February-1-2019,Vacant Land,1813 Oneal St,Greenville,TX,75401,14900,0,,Orig Town Of Greenville,,9932,,452,,,Sold,,,http://www.redfin.com/TX/Greenville/1813-Oneal-St-75401/home/33842536,NTREIS,13979126,N,Y,33.1316215,-96.1015604
PAST SALE,August-23-2019,Vacant Land,Kay St,Hawk Cove,TX,75474,14000,0,,Whiskers Retreat Instl #1,,20952,,249,,,Sold,,,http://www.redfin.com/TX/Hawk-Cove/Kay-75474/home/33873757,NTREIS,14099367,N,Y,32.886127,-96.083679
PAST SALE,March-26-2020,Vacant Land,3702 Mcdougal St,Greenville,TX,75401,13700,0,,Becton Anna S Sub,,9017,,33,,,Sold,,,http://www.redfin.com/TX/Greenville/3702-McDougal-St-75401/home/33790717,NTREIS,14305752,N,Y,33.146203,-96.117407
