SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-6-2018,Vacant Land,157 Gentle Breeze,Floresville,TX,78114,28000,,,South Breeze Estates,,56628,,520,,,Sold,,,http://www.redfin.com/TX/Floresville/157-Gentle-Breeze-78114/home/48536699,Sabor,1267135,N,Y,29.142242,-98.081753
PAST SALE,March-19-2019,Vacant Land,6270 FM 2579,Floresville,TX,78114,18000,,,V Zepeda Sur,280,24829,,234,64,,Sold,,,http://www.redfin.com/TX/Floresville/6270-FM2579-78114/home/48523549,Sabor,1358964,N,Y,29.1780224,-98.3352715
PAST SALE,April-9-2019,Vacant Land,307 Dublin Cir,Floresville,TX,78114,55000,,,Shannon Ridge,,130680,,213,,,Sold,,,http://www.redfin.com/TX/Floresville/307-Dublin-Cir-78114/home/48534121,Sabor,1349297,N,Y,29.210945,-98.183708
PAST SALE,March-29-2019,Vacant Land,326 Shannon Ridge Dr,Floresville,TX,78114,80000,,,Shannon Ridge,,217800,,224,,,Sold,,,http://www.redfin.com/TX/Floresville/326-Shannon-Rdg-78114/home/48533956,Sabor,1358147,N,Y,29.224391,-98.166614
PAST SALE,May-6-2019,Vacant Land,1379 County Road 122,Floresville,TX,78114,133000,,,N/a,,645864,,186,,,Sold,,,http://www.redfin.com/TX/Floresville/1379-County-Road-122-78114/home/160780110,Sabor,1372890,N,Y,29.1717925,-98.2788625
PAST SALE,May-6-2019,Vacant Land,926 cr 306,Floresville,TX,78114,53000,,,Na,,170319,,186,,,Sold,,,http://www.redfin.com/TX/Floresville/926-County-Rd-306-78114/home/48523961,Sabor,1375687,N,Y,29.2249628,-98.0763816
PAST SALE,May-17-2019,Vacant Land,1884 State Highway 123,Stockdale,TX,78160,164500,,,Not In Defined Subdivision,,903434,,175,,,Sold,,,http://www.redfin.com/TX/Stockdale/1884-State-Highway-123-78160/home/160709187,Sabor,1371268,N,Y,29.2369085,-97.9600035
PAST SALE,June-6-2019,Vacant Land,120 Telcolote Ln,Floresville,TX,78114,24000,,,S & J Arocha Sur,,40075,,155,,,Sold,,,http://www.redfin.com/TX/Floresville/120-Telcolote-Ln-78114/home/146424944,Sabor,1328317,N,Y,29.1335781,-98.1561192
PAST SALE,September-9-2019,Vacant Land,1611 C St,Floresville,TX,78114,55000,,,Canfield Addn,,23435,,60,,,Sold,,,http://www.redfin.com/TX/Floresville/1611-C-St-78114/home/48537293,Sabor,1404618,N,Y,29.1389,-98.152066
PAST SALE,September-24-2019,Vacant Land,0 Tejeda Ln,Floresville,TX,78114,28000,,,V Zepeda Sur,,87120,,45,,,Sold,,,http://www.redfin.com/TX/Floresville/Tejeda-Ln-78114/home/147519975,Sabor,1343211,N,Y,29.1335781,-98.1561192
PAST SALE,June-15-2018,Vacant Land,LOTS 1-8 Cypress St,Jourdanton,TX,78026,36000,,,N/a,,60112,,511,,,Sold,,,http://www.redfin.com/TX/Jourdanton/LOTS-1-8-Cypress-St-78026/home/113690012,Sabor,1235230,N,Y,28.9180294,-98.5464068
PAST SALE,March-8-2019,Vacant Land,TBD Trade,Pleasanton,TX,78064,13500,,,Pleasanton-original,,13590,,245,,,Sold,,,http://www.redfin.com/TX/Pleasanton/TBD-Trade-78064/home/113733116,Sabor,1358923,N,Y,28.967194,-98.4786269
PAST SALE,June-5-2019,Vacant Land,902 Cypress St,Jourdanton,TX,78026,24000,,,Jourdanton,,14810,,156,,,Sold,,,http://www.redfin.com/TX/Jourdanton/902-Cypress-St-78026/home/48598534,Sabor,1355633,N,Y,28.9349415,-98.5554279
PAST SALE,April-17-2019,Vacant Land,6220 Highway 173,Jourdanton,TX,78026,72500,,,Not In,,217800,,205,,,Sold,,,http://www.redfin.com/TX/Jourdanton/6220-TX-173-78026/home/160536727,Sabor,1366317,N,Y,28.974769,-98.653888
PAST SALE,July-26-2019,Vacant Land,3182 Corgey Rd,Pleasanton,TX,78064,105000,,,Highland Hills,461736,461736,,105,0,,Sold,,,http://www.redfin.com/TX/Pleasanton/3182-Corgey-Rd-78064/home/48583433,Sabor,1394601,N,Y,28.973709,-98.404076
PAST SALE,April-15-2019,Vacant Land,0 County Road 419,Stephenville,TX,76401,127500,0,,HOPPE ANN M K,,555390,,207,,,Sold,,,http://www.redfin.com/TX/Unknown/COUNTY-RD-419-Unknown/home/52281408,NTREIS,14041966,N,Y,28.908506,-98.289486
PAST SALE,January-22-2019,Vacant Land,LOT 30 Brandon Way,Poteet,TX,78065,38900,,,The Highlands,,32670,,290,,,Sold,,,http://www.redfin.com/TX/Poteet/30-Brandon-Way-78065/home/148435318,Sabor,1352976,N,Y,29.1287381,-98.6293792
PAST SALE,May-21-2019,Vacant Land,420 Clear Lake Loop,Poteet,TX,78065,60000,,,Not In Defined Subdivision,,217800,,171,,,Sold,,,http://www.redfin.com/TX/Poteet/420-Clear-Lake-Loop-78065/home/161378591,Sabor,1375548,N,Y,29.143216,-98.631737
PAST SALE,December-5-2018,Vacant Land,1364 Verdi Rd,Pleasanton,TX,78064,105000,,,Pleasanton-cook - Atascosa,544500,544500,,338,0,,Sold,,,http://www.redfin.com/TX/Pleasanton/1364-Verdi-Rd-78064/home/147821073,Sabor,1345775,N,Y,29.0689413,-98.4743711
PAST SALE,February-4-2019,Vacant Land,00 Fm 536,Pleasanton,TX,78064,150000,,,N/a,,941636,,277,,,Sold,,,http://www.redfin.com/TX/Pleasanton/Unknown-78064/home/147936908,Sabor,1346780,N,Y,29.1078544,-98.388445
PAST SALE,September-13-2018,Vacant Land,1800 FM 536,Pleasanton,TX,78064,40000,,,Out/atascose Co.,,98445,,421,,,Sold,,,http://www.redfin.com/TX/Pleasanton/1800-FM536-78064/home/48590702,Sabor,1331199,N,Y,29.1026959,-98.4639153
PAST SALE,March-20-2019,Vacant Land,25 PR A88,Pleasanton,TX,78064,100637,,,N/a,640,398574,,233,157,,Sold,,,http://www.redfin.com/TX/Pleasanton/25-Private-Rd-A88-78064/home/48598323,Sabor,1371559,N,Y,29.0689862,-98.4164394
PAST SALE,June-24-2019,Vacant Land,5899 County Road 426,Pleasanton,TX,78064,105500,,,Mansfield,,472800,,137,,,Sold,,,http://www.redfin.com/TX/Pleasanton/5899-County-Road-426-78064/home/160703675,Sabor,1370967,N,Y,28.8866545,-98.4208987
PAST SALE,July-30-2019,Vacant Land,TBD Cactus Ln,Pleasanton,TX,78064,65000,,,Shiloh Park,,130680,,101,,,Sold,,,http://www.redfin.com/TX/Unknown/TBD-Cactus-Rd-78064/home/160924052,Sabor,1366586,N,Y,29.0698874,-98.4539954
PAST SALE,April-22-2019,Vacant Land,0 E Trail,Pleasanton,TX,78064,67000,,,Country Trails,217800,217800,,200,0,,Sold,,,http://www.redfin.com/TX/Unknown/E-TRL-Unknown/home/48583600,Sabor,1340874,N,Y,28.979437,-98.416593
PAST SALE,September-13-2018,Vacant Land,581 Flower Trail Loop,Floresville,TX,78114,70000,,,Cimarron,,217800,,421,,,Sold,,,http://www.redfin.com/TX/Floresville/581-Flower-Trail-Loop-78114/home/48527411,Sabor,1330758,N,Y,29.275676,-98.254564
PAST SALE,March-28-2019,Vacant Land,701 Sunrise Ln,La Vernia,TX,78121,20000,,,Lake Valley Estates,43560,43560,,225,0,,Sold,,,http://www.redfin.com/TX/La-Vernia/701-Sunrise-Ln-78121/home/48530751,Sabor,1192267,N,Y,29.359388,-98.01271
PAST SALE,March-15-2019,Vacant Land,106 Las Palomas Dr,La Vernia,TX,78121,12000,,,Las Palomas,,13503,,238,,,Sold,,,http://www.redfin.com/TX/La-Vernia/106-Las-Palomas-Dr-78121/home/48531271,Sabor,1347702,N,Y,29.34195,-98.021759
PAST SALE,January-19-2019,Vacant Land,317 Honeysuckle Ln,La Vernia,TX,78121,24500,,,"Lake Valley Estates,las Paloma",,50093,,293,,,Sold,,,http://www.redfin.com/TX/La-Vernia/317-Honeysuckle-Ln-78121/home/48530596,Sabor,1350438,N,Y,29.347946,-98.027522
PAST SALE,July-20-2018,Vacant Land,120 Lake View Cir,La Vernia,TX,78121,35900,,,Lake Valley Estates,,43560,,476,,,Sold,,,http://www.redfin.com/TX/La-Vernia/120-Lakeview-Cir-78121/home/48530622,Sabor,1304324,N,Y,29.350385,-98.032441
PAST SALE,May-15-2019,Vacant Land,709 Sunrise Ln,La Vernia,TX,78121,18500,,,Lake Valley Estates,43560,43560,,177,0,,Sold,,,http://www.redfin.com/TX/La-Vernia/709-Sunrise-Ln-78121/home/48530753,Sabor,1192305,N,Y,29.359809,-98.011686
PAST SALE,May-15-2019,Vacant Land,901 Fallbrook Ln,La Vernia,TX,78121,39900,,,Lake Valley Estates,,43560,,177,,,Sold,,,http://www.redfin.com/TX/La-Vernia/901-Fallbrook-Ln-78121/home/48530717,Sabor,1377699,N,Y,29.354022,-98.00913
PAST SALE,June-20-2019,Vacant Land,201 Colonial Ln,La Vernia,TX,78121,9778,,,Las Palomas,,10890,,141,,,Sold,,,http://www.redfin.com/TX/La-Vernia/201-Colonial-Ln-78121/home/48531274,Sabor,1347699,N,Y,29.342123,-98.02231
PAST SALE,July-11-2019,Vacant Land,169 Lakeview Cir,La Vernia,TX,78121,69900,,,Lake Valley Estates,,218671,,120,,,Sold,,,http://www.redfin.com/TX/La-Vernia/169-Lakeview-Cir-78121/home/48530614,Sabor,1375718,N,Y,29.354622,-98.0290629
PAST SALE,May-2-2019,Vacant Land,720 Lake Valley Dr,La Vernia,TX,78121,49500,,,The Meadows At Quail Run,,54450,,190,,,Sold,,,http://www.redfin.com/TX/La-Vernia/720-Lake-Valley-Dr-78121/home/48534473,Sabor,1370660,N,Y,29.353101,-98.023205
PAST SALE,July-29-2019,Vacant Land,248 Longhorn Rd,Stockdale,TX,78160,110000,,,Longhorn Ranch,,652093,,102,,,Sold,,,http://www.redfin.com/TX/Stockdale/248-Longhorn-Rd-78160/home/48531089,Sabor,1382392,N,Y,29.36871,-97.99041
PAST SALE,August-27-2019,Vacant Land,402 Clover Ln,La Vernia,TX,78121,21000,,,Lake Valley Estates,,43124,,73,,,Sold,,,http://www.redfin.com/TX/La-Vernia/402-Clover-Ln-78121/home/48530811,Sabor,1397041,N,Y,29.34999,-98.027925
PAST SALE,October-17-2019,Vacant Land,217 Bluebonnet Rdg,La Vernia,TX,78121,27000,,,Lake Valley Estates,,43560,,22,,,Sold,,,http://www.redfin.com/TX/La-Vernia/217-Bluebonnet-Rdg-78121/home/48530606,Sabor,1414139,N,Y,29.347217,-98.028904
PAST SALE,October-28-2019,Vacant Land,602 Forest Ln,La Vernia,TX,78121,29000,,,Lake Valley Estates,,43560,,11,,,Sold,,,http://www.redfin.com/TX/La-Vernia/602-Forest-Ln-78121/home/48530748,Sabor,1387351,N,Y,29.355948,-98.018209
PAST SALE,December-31-2018,Vacant Land,LOT 12 Spur Rdg,San Antonio,TX,78264,45000,,,Cowboy Crossing,,116305,,312,,15,Sold,,,http://www.redfin.com/TX/Unknown/LOT-12-Spur-Rdg-78264/home/147531438,Sabor,1343349,N,Y,29.144789,-98.5103248
PAST SALE,April-5-2019,Vacant Land,000 Depot,Pleasanton,TX,78064,20000,,,Out/atascosa Co.,16500,16552,,217,1,,Sold,,,http://www.redfin.com/TX/Pleasanton/Depot-St-78064/home/48597391,Sabor,1315393,N,Y,28.962369,-98.477408
PAST SALE,August-13-2019,Vacant Land,45 Oak Krest Blvd,Poteet,TX,78065,35000,,,Oak Krest Akres,,22651,,87,,,Sold,,,http://www.redfin.com/TX/POTEET/45-OAK-KREST-BLVD-78065/home/48594302,Sabor,1391564,N,Y,29.130802,-98.497189
PAST SALE,April-6-2018,Vacant Land,0 Hmble Camp Rd,Texas City,TX,77539,97000,,,"Seller, J Survey",,152242,,581,,,Sold,,,http://www.redfin.com/TX/Unknown/HUMBLE-CAMP-RD-Unknown/home/146998102,HARMLS,53560173,N,Y,28.953215,-98.485404
PAST SALE,,Mobile/Manufactured Home,24591 Trumbo Rd,San Antonio,TX,78264,42000,,,,,60984,,,,,,,,http://www.redfin.com/TX/San-Antonio/24591-Trumbo-Rd-78264/home/48595585,,,N,Y,29.149512,-98.525988
PAST SALE,July-24-2018,Vacant Land,400 Private Road 3599,Bigfoot,TX,78005,96000,,,,,786693,,472,,,Sold,,,http://www.redfin.com/TX/Bigfoot/400-Private-Road-3599-78005/home/143399728,Sabor,1264565,N,Y,29.0469112,-98.8666937
PAST SALE,April-2-2018,Vacant Land,13833 N IH 35 #1,Moore,TX,78057,50695,,,Not In Defined Subdivision,,61593,,585,,,Sold,,,http://www.redfin.com/TX/Moore/13833-N-IH-35-1-78057/home/144327031,Sabor,1279818,N,Y,29.0466329,-98.9907938
PAST SALE,May-24-2018,Vacant Land,8085 E FM 462,Bigfoot,TX,78005,62500,,,N/a,,342730,,533,,,Sold,,,http://www.redfin.com/TX/Bigfoot/8085-Farm-to-Market-462-78005/home/144631438,Sabor,1285610,N,Y,29.0475682,-98.8749346
PAST SALE,January-30-2019,Vacant Land,TRACT 11 Private Road 1688,Moore,TX,78057,70000,,,Four X Ranch,,532303,,282,,13,Sold,,,http://www.redfin.com/TX/Moore/TRACT-11-Private-Road-1688-78057/home/88916729,Sabor,1128490,N,Y,29.0798316,-99.0323299
PAST SALE,March-8-2019,Vacant Land,000 Somerset St,Lytle,TX,78052,33000,,,Lytle Ranch,,44953,,245,,,Sold,,,http://www.redfin.com/TX/Lytle/Lytle-Somerset-St-78052/home/52280348,Sabor,1323370,N,Y,29.2289939,-98.7924611
PAST SALE,April-4-2019,Vacant Land,13 Moore Hollow Rd,Moore,TX,78057,87285,,,N/a,,551034,,218,,,Sold,,,http://www.redfin.com/TX/Moore/13-Moore-Hollow-Rd-78057/home/160685224,Sabor,1370043,N,Y,29.0412993,-99.0044304
PAST SALE,May-24-2019,Vacant Land,706 County Road 2530,Moore,TX,78057,187500,,,N/a,,1306800,,168,,,Sold,,,http://www.redfin.com/TX/Moore/706-County-Road-2530-78057/home/160532435,Sabor,1366174,N,Y,29.0487719,-98.998864
PAST SALE,June-15-2019,Vacant Land,E FM 462,Moore,TX,78057,850009,,,A,,440391,,146,,,Sold,,,http://www.redfin.com/TX/Moore/E-FM-Unknown/home/156681773,Sabor,1360520,N,Y,29.0649613,-99.016487
PAST SALE,June-25-2019,Vacant Land,1492 County Road 2537,Moore,TX,78057,85836,,,N/a,,541886,,136,,,Sold,,,http://www.redfin.com/TX/Moore/1492-County-Road-2537-78057/home/160539271,Sabor,1366476,N,Y,29.0392567,-99.004526
PAST SALE,June-21-2019,Vacant Land,1370 County Road 2537,Moore,TX,78057,86000,,,N/a,,545371,,140,,,Sold,,,http://www.redfin.com/TX/Moore/1370-County-Road-2537-78057/home/160773499,Sabor,1372831,N,Y,29.0375517,-99.0046477
PAST SALE,July-29-2019,Vacant Land,2410 FM 3175,Lytle,TX,78052,70200,,,Lytle,138085,138085,,102,1,,Sold,,,http://www.redfin.com/TX/Lytle/2410-Farm-to-Market-Road-3175-78052/home/112742311,Sabor,1394432,N,Y,29.2030565,-98.7650758
PAST SALE,April-17-2018,Vacant Land,TRACT 2 DE LA Garza Ln,Poteet,TX,78065,19975,,,Not In Defined Subdivision,840,43560,,570,24,,Sold,,,http://www.redfin.com/TX/Poteet/TRACT-2-DE-LA-Garza-Ln-78065/home/144673056,Sabor,1286983,N,Y,29.0405241,-98.5680739
PAST SALE,November-9-2018,Vacant Land,00 Eichman Rd,Poteet,TX,78065,48000,,,The Highlands,,87120,,364,,,Sold,,,http://www.redfin.com/TX/Poteet/00-Eichman-Rd-78065/home/147082093,Sabor,1302000,N,Y,29.0405241,-98.5680739
PAST SALE,February-13-2019,Vacant Land,0 First St,Poteet,TX,78069,40000,,,Royal Oaks,840,41382,,268,48,,Sold,,,http://www.redfin.com/TX/Poteet/0-First-St-78069/home/146668712,Sabor,1332214,N,Y,29.0405241,-98.5680739
PAST SALE,September-16-2019,Vacant Land,3482 FM 1332,Jourdanton,TX,78026,78500,,,Natascosa Colony Farms,,436035,,53,,,Sold,,,http://www.redfin.com/TX/Jourdanton/3482-Farm-to-Market-Road-1332-78026/home/166711085,Sabor,1384572,N,Y,28.8871745,-98.5878926
PAST SALE,January-26-2018,Vacant Land,391 FM 2505,Floresville,TX,78114,120000,,,W C Kroeger,450,566280,,651,267,,Sold,,,http://www.redfin.com/TX/Floresville/391-FM-2505-78114/home/48526216,Sabor,1282503,N,Y,29.107293,-98.320699
PAST SALE,December-8-2017,Vacant Land,002 Howard Rd,Poteet,TX,78065,24000,,,Liberty Estates,50355,43560,,700,0,,Sold,,,http://www.redfin.com/TX/Poteet/002-Howard-Rd-78065/home/108587164,Sabor,1197112,N,Y,29.030852,-98.5632499
PAST SALE,January-29-2019,Vacant Land,970 W Gates Valley Rd,Poteet,TX,78065,38000,,,The Meadows,119354,119354,,283,0,,Sold,,,http://www.redfin.com/TX/Poteet/970-W-Gates-Valley-Rd-78065/home/48589104,Sabor,1348344,N,Y,29.098365,-98.611693
PAST SALE,April-4-2019,Vacant Land,1227 County Road 122,Floresville,TX,78114,115000,,,N/a,,484648,,218,,,Sold,,,http://www.redfin.com/TX/Floresville/1227-County-Road-122-78114/home/160521169,Sabor,1366039,N,Y,29.1717925,-98.2788625
PAST SALE,March-26-2019,Vacant Land,569 Arbor Vw,Adkins,TX,78101,48420,,,Eden Crossing,43560,43560,,227,1,27,Sold,,,http://www.redfin.com/TX/Adkins/569-Arbor-Vw-78101/home/48541735,Sabor,1294258,N,Y,29.280922,-98.22414
PAST SALE,February-19-2019,Vacant Land,130 Rancho Vis,Floresville,TX,78114,65000,,,Eagle Creek Ranch,,217800,,262,,5,Sold,,,http://www.redfin.com/TX/Floresville/130-Rancho-Vis-78114/home/48528650,Sabor,1361040,N,Y,29.236295,-98.249322
PAST SALE,February-4-2019,Vacant Land,134 Chaparral Dr,Floresville,TX,78114,75000,,,Eagle Creek Estates,,219542,,277,,3,Sold,,,http://www.redfin.com/TX/Floresville/134-Chaparral-Dr-78114/home/48535003,Sabor,1346898,N,Y,29.24236,-98.209892
PAST SALE,November-20-2018,Vacant Land,151 Willow Creek Dr,Floresville,TX,78114,79500,,,Eagle Creek Ranch,,217800,,353,,5,Sold,,,http://www.redfin.com/TX/Floresville/151-Willow-Creek-Dr-78114/home/48528767,Sabor,1348077,N,Y,29.249386,-98.236426
PAST SALE,April-16-2019,Vacant Land,1473 County Road 122,Floresville,TX,78114,120000,,,N/a,,491182,,206,,,Sold,,,http://www.redfin.com/TX/Floresville/1473-County-Road-122-78114/home/160968056,Sabor,1374105,N,Y,29.1717925,-98.2788625
PAST SALE,April-24-2019,Vacant Land,348 County Road 326,Adkins,TX,78101,270000,,,C Longley Sur,,740520,,198,,,Sold,,,http://www.redfin.com/TX/Unknown/348-78101/home/146950905,Sabor,1357422,N,Y,29.2974134,-98.2403574
PAST SALE,May-10-2019,Vacant Land,2605 County Road 101,Floresville,TX,78114,195000,,,Kahn Ranch Sub,,653400,,182,,,Sold,,,http://www.redfin.com/TX/Floresville/2605-County-Rd-101-78114/home/48530443,Sabor,1369132,N,Y,29.1001628,-98.2160628
PAST SALE,August-7-2019,Vacant Land,180 Bobby Lynn Dr,Adkins,TX,78101,51400,,,Eden Crossing / Wilson,43560,43560,,93,1,27,Sold,,,http://www.redfin.com/TX/Adkins/180-Bobby-Lynn-Dr-78101/home/145573773,Sabor,1309616,N,Y,29.27277,-98.219867
PAST SALE,August-20-2019,Vacant Land,339 Broken Arrow,Floresville,TX,78114,105000,,,Arrowhead Sub,2859,164656,,80,37,,Sold,,,http://www.redfin.com/TX/Floresville/339-Broken-Arrow-78114/home/48526638,Sabor,1306653,N,Y,29.190456,-98.314804
PAST SALE,April-4-2019,Vacant Land,0000 County Road 128,Floresville,TX,78114,45000,,,J De La Garza Sur,,121009,,218,,,Sold,,,http://www.redfin.com/TX/Floresville/County-Rd-163-78114/home/48523103,Sabor,1340719,N,Y,29.238672,-98.301955
PAST SALE,November-5-2018,Vacant Land,101 Eden Xing,Adkins,TX,78101,60400,,,Eden Crossing / Wilson,53578,53578,,368,1,27,Sold,,,http://www.redfin.com/TX/Adkins/101-Bobby-Lynn-Dr-78101/home/109843792,Sabor,1294412,N,Y,29.281591,-98.216216
PAST SALE,January-8-2018,Vacant Land,000 29 Acres Hwy 97,Floresville,TX,78114,160000,,,M Contis Survey,,1263240,,669,,,Sold,,,http://www.redfin.com/TX/Floresville/000-29-Acres-Hwy-97-78114/home/144222292,Sabor,1276764,N,Y,29.1335781,-98.1561192
PAST SALE,November-27-2018,Vacant Land,106 Oakview Dr,Floresville,TX,78114,37000,,,Not In Defined Subdivision,,21780,,346,,,Sold,,,http://www.redfin.com/TX/Floresville/106-Oakview-Dr-78114/home/48539198,Sabor,1351794,N,Y,29.1430584,-98.1429685
PAST SALE,July-5-2018,Vacant Land,344 Abrego Lake Dr,Floresville,TX,78114,39900,,,Abrego Lake,43560,43560,,491,1,27,Sold,,,http://www.redfin.com/TX/Floresville/344-Abrego-Lake-Dr-78114/home/145209345,Sabor,1300514,N,Y,29.231011,-98.202194
PAST SALE,February-16-2018,Vacant Land,718 Byrd Rd,Pleasanton,TX,78064,296676,,,N/a,720,700444,,630,412,,Sold,,,http://www.redfin.com/TX/Pleasanton/718-Byrd-Rd-78064/home/48588374,Sabor,1283894,N,Y,29.005212,-98.3707359
PAST SALE,August-8-2018,Vacant Land,343 Broken Arrow,Floresville,TX,78114,70000,,,Arrowhead Sub,,108028,,457,,,Sold,,,http://www.redfin.com/TX/Floresville/343-Broken-Arrow-78114/home/48526647,Sabor,1306650,N,Y,29.19108,-98.3146189
PAST SALE,November-30-2018,Vacant Land,LOT 30 Grey Stone,Poteet,TX,78065,60000,,,Trophy Oaks,,219978,,343,,,Sold,,,http://www.redfin.com/TX/Poteet/30-Grey-Stone-78065/home/144987117,Sabor,1312850,N,Y,29.138342,-98.6728123
PAST SALE,March-28-2019,Vacant Land,21 ACRES CR 334,Charlotte,TX,78011,135240,,,Not In Defined Subdivision,,914760,,225,,,Sold,,,http://www.redfin.com/TX/Charlotte/21-ACRES-CR-334-78011/home/148735155,Sabor,1359243,N,Y,28.8619201,-98.7064121
PAST SALE,January-16-2018,Vacant Land,000 Eichman Rd,Poteet,TX,78065,46000,,,The Highlands,,87120,,661,,,Sold,,,http://www.redfin.com/TX/Poteet/Eichman-Rd-78065/home/48582450,Sabor,1285038,N,Y,29.126028,-98.627858
PAST SALE,May-21-2019,Vacant Land,450 E Robin Lynn,Somerset,TX,78069,84500,,,Out/atascosa Co.,,568893,,171,,,Sold,,,http://www.redfin.com/TX/Somerset/450-E-Robin-Lynn-Dr-78069/home/161214037,Sabor,1375352,N,Y,29.1844389,-98.6961208
PAST SALE,May-31-2019,Vacant Land,554 Newman Rd,Poteet,TX,78065,160000,,,N/a,720,872071,,161,222,,Sold,,,http://www.redfin.com/TX/Unknown/Newman-Rd-78065/home/52282166,Sabor,1375475,N,Y,29.0926317,-98.6347795
PAST SALE,August-8-2019,Vacant Land,Mann Rd,Valley View,TX,76272,300000,0,,Gregg J,,871200,,92,,,Sold,,,http://www.redfin.com/TX/Unknown/MANN-RD-Unknown/home/143629442,NTREIS,14006096,N,Y,29.085892,-98.645889
PAST SALE,October-3-2019,Vacant Land,1330 Meadows Rd,Poteet,TX,78065,40000,,,The Meadows,79715,79714,,36,1,,Sold,,,http://www.redfin.com/TX/Poteet/1330-Meadows-Rd-78065/home/48590036,Sabor,1350817,N,Y,29.0980742,-98.6104444
PAST SALE,June-27-2019,Vacant Land,0 Whitewing West Dr,Somerset,TX,78069,55000,,,Forest Oaks,85813,85813,,134,1,,Sold,,,http://www.redfin.com/TX/Unknown/E-White-Wing-Dr-78069/home/48593518,Sabor,1383010,N,Y,29.186984,-98.708087
PAST SALE,February-20-2019,Vacant Land,185 Bobby Lynn Dr,Adkins,TX,78101,49860,,,Eden Crossing / Wilson,45738,45738,,261,1,27,Sold,,,http://www.redfin.com/TX/Adkins/185-Bobby-Lynn-Dr-78101/home/145573698,Sabor,1309613,N,Y,29.2749935,-98.2185784
PAST SALE,September-30-2019,Vacant Land,566 Cherry Rdg,Floresville,TX,78114,85000,,,Eagle Creek Ranch,217800,218671,,39,0,5,Sold,,,http://www.redfin.com/TX/Floresville/566-Cherry-Rdg-78114/home/48529108,Sabor,1396501,N,Y,29.254661,-98.210645
PAST SALE,August-8-2019,Vacant Land,209 Oak Grv,La Vernia,TX,78121,240000,,,Enchanted Oaks,,609840,,92,,,Sold,,,http://www.redfin.com/TX/La-Vernia/209-Oak-Grv-78121/home/48529218,Sabor,1394016,N,Y,29.310764,-98.133948
PAST SALE,April-12-2018,Vacant Land,0 CR 421,Stockdale,TX,78160,19000,,,Na,,66080,,575,,,Sold,,,http://www.redfin.com/TX/Stockdale/7167-County-Rd-421-78160/home/48524111,Sabor,1299655,N,Y,29.319755,-97.927841
PAST SALE,September-26-2019,Vacant Land,1108 County Road 467,Stockdale,TX,78160,109000,,,N/a,,289630,,43,,,Sold,,,http://www.redfin.com/TX/Stockdale/1108-County-Road-467-78160/home/168615190,Sabor,1403932,N,Y,29.2456432,-97.9481317
PAST SALE,September-17-2018,Vacant Land,95 Hidden Meadows Cir,Poteet,TX,78065,64620,,,Hidden Meadow,,101494,,417,,,Sold,,,http://www.redfin.com/TX/Poteet/95-Hidden-Meadows-Cir-78065/home/48587406,Sabor,1318193,N,Y,29.0868391,-98.5337845
PAST SALE,December-28-2018,Vacant Land,0 CR 349,Charlotte,TX,78011,99900,,,N/a,,653400,,315,,,Sold,,,http://www.redfin.com/TX/Unknown/Unknown-78011/home/146998371,Sabor,1337515,N,Y,28.8352243,-98.7548028
PAST SALE,August-10-2018,Vacant Land,288 CR 105,Floresville,TX,78114,180000,,,M A Rodriguez Sur,,556696,,455,,,Sold,,,http://www.redfin.com/TX/Floresville/288-Cr-105-78114/home/145339438,Sabor,1306831,N,Y,29.136322,-98.290028
PAST SALE,August-30-2018,Vacant Land,455 County Road 168,Floresville,TX,78114,105000,,,N/a,,457380,,435,,,Sold,,,http://www.redfin.com/TX/Floresville/455-County-Road-168-78114/home/146683074,Sabor,1332443,N,Y,29.1866839,-98.2955784
PAST SALE,May-24-2018,Vacant Land,207 Oak Ridge Dr,Somerset,TX,78069,130000,,,N/a,,557568,,533,,,Sold,,,http://www.redfin.com/TX/Somerset/46-Oak-Ridge-Dr-78069/home/48598405,Sabor,1304064,N,Y,29.155078,-98.656715
PAST SALE,December-18-2017,Vacant Land,12.5 ACRES County Road 319,La Vernia,TX,78121,119000,,,Triple R Ranchettes,,544500,,690,,,Sold,,,http://www.redfin.com/TX/La-Vernia/12-5-ACRES-County-Road-319-78121/home/143815365,Sabor,1268613,N,Y,29.356348,-98.1155633
PAST SALE,August-3-2018,Vacant Land,8420 W FM 140,Charlotte,TX,78011,55000,,,N/a,,436471,,462,,,Sold,,,http://www.redfin.com/TX/Charlotte/8420-W-FM-140-78011/home/144662331,Sabor,1286318,N,Y,28.8619201,-98.7064121
PAST SALE,December-7-2018,Vacant Land,812 CR 415,Stockdale,TX,78160,96000,,,Not In Defined Subdvision,,522720,,336,,,Sold,,,http://www.redfin.com/TX/Stockdale/812-78160/home/132837218,Sabor,1251982,N,Y,29.1962155,-97.9548832
