SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-18-2020,Vacant Land,441 McDonnell Ct,Waxahachie,TX,75167,104500,0,,Maypearl Hidden Hills,,127761,,118,,75,Sold,,,http://www.redfin.com/TX/Waxahachie/441-McDonnell-Ct-75167/home/170490326,NTREIS,14273867,N,Y,32.3212667,-96.9704468
PAST SALE,January-10-2020,Vacant Land,2219 Somerfield Dr,Midlothian,TX,76065,128750,0,,Estates Of Somercrest,,22695,,370,,45,Sold,,,http://www.redfin.com/TX/Midlothian/2219-Somerfield-Dr-76065/home/110015630,NTREIS,14176135,N,Y,32.457562,-96.9680192
PAST SALE,August-9-2019,Vacant Land,2542 Town View Dr #1758,Cedar Hill,TX,75104,75000,0,,Lake Ridge Sec 21 Ph B,,43690,,524,,21,Sold,,,http://www.redfin.com/TX/Cedar-Hill/2542-Town-View-Dr-75104/unit-1758/home/147931331,NTREIS,11416889,N,Y,32.5402596,-97.0029953
PAST SALE,May-21-2020,Vacant Land,0 Hidden Meadow Cir,Midlothian,TX,76065,79000,0,,Hidden Meadow,,30492,,238,,,Sold,,,http://www.redfin.com/TX/MIDLOTHIAN/HIDDEN-MEADOW-CIR-76065/home/110012226,NTREIS,14268588,N,Y,32.483831,-96.934378
PAST SALE,November-13-2020,Vacant Land,111 Evening Fire Dr,Waxahachie,TX,75165,79900,0,,Pioneer Point,,52272,,62,,33,Sold,,,http://www.redfin.com/TX/Waxahachie/111-Evening-Fire-Dr-75167/home/173026421,NTREIS,14425845,N,Y,32.363132,-96.917921
PAST SALE,July-30-2020,Vacant Land,220 Du Bose Way,Waxahachie,TX,75167,102400,0,,Maypearl Hidden Hills,,70001,,168,,75,Sold,,,http://www.redfin.com/TX/Waxahachie/220-DuBose-Way-75167/home/170490324,NTREIS,14273815,N,Y,32.3235054,-96.9688698
PAST SALE,September-20-2019,Vacant Land,0 Oak Hill Ct,Waxahachie,TX,75167,85000,0,,Emerald Forest#1 1.7916,,77972,,482,,,Sold,,,http://www.redfin.com/TX/WAXAHACHIE/OAK-HILL-CT-75167/home/33612912,NTREIS,14147148,N,Y,32.358142,-96.956211
PAST SALE,October-2-2020,Vacant Land,W Highland Rd,Midlothian,TX,76065,120000,0,,West Highland Addition,,67387,,104,,,Sold,,,http://www.redfin.com/TX/MIDLOTHIAN/W-HIGHLAND-RD-76065/home/33609132,NTREIS,14324083,N,Y,32.502229,-96.91152
PAST SALE,April-18-2019,Vacant Land,677 Johnson Ln,Ovilla,TX,75154,85000,0,,W C Billingsley,,65427,,637,,,Sold,,,http://www.redfin.com/TX/Red-Oak/677-Johnson-Ln-75154/home/33653928,NTREIS,14049852,N,Y,32.5469768,-96.9108421
PAST SALE,March-26-2019,Vacant Land,Fm 878,Palmer,TX,75152,45000,0,,J Plunkett,,47480,,660,,,Sold,,,http://www.redfin.com/TX/Palmer/Fm-878-Unknown/home/173707344,NTREIS,14035511,N,Y,32.42554,-96.690305
PAST SALE,July-9-2019,Vacant Land,0 Graham/Davis St,Waxahachie,TX,75165,7000,0,,2 Tom Graham,,9365,,555,,,Sold,,,http://www.redfin.com/TX/WAXAHACHIE/GRAHAM-ST-75165/home/33666498,NTREIS,13940122,N,Y,32.378853,-96.830256
PAST SALE,November-21-2019,Vacant Land,109 Elmwood Dr,Ovilla,TX,75154,65000,0,,Willow Creek,,50965,2019,420,,,Sold,,,http://www.redfin.com/TX/Red-Oak/109-Elmwood-Dr-75154/home/33656078,NTREIS,14212614,N,Y,32.5363366,-96.8964443
