SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-30-2018,Vacant Land,212 Castle Pines Cir,Gordonville,TX,76245,136700,0,,Castle Pines,,9365,,639,,83,Sold,,,http://www.redfin.com/TX/Gordonville/Castle-Pines-Cir-76245/home/146855834,NTREIS,13920830,N,Y,33.835178,-96.90192
PAST SALE,September-8-2019,Vacant Land,179 Desert Mountain Dr,Gordonville,TX,76245,54900,0,,Pasadera Ph 1,,7971,,296,,83,Sold,,,http://www.redfin.com/TX/Unknown/Desert-Mountain-Dr-76245/home/146857464,NTREIS,13921178,N,Y,33.831191,-96.900122
PAST SALE,September-2-2019,Vacant Land,370 Dove Canyon Dr,Gordonville,TX,76245,64900,0,,Pronghorn,,10672,,302,,83,Sold,,,http://www.redfin.com/TX/Gordonville/370-Dove-Canyon-Dr-76245/home/146214084,NTREIS,13889614,N,Y,33.8218869,-96.9053658
PAST SALE,March-15-2020,Vacant Land,340 Castle Pines Cir,Gordonville,TX,76245,229900,0,,Castle Pines,,11282,,107,,104,Sold,,,http://www.redfin.com/TX/Gordonville/340-Castle-Pines-Cir-76245/home/145308909,NTREIS,13817158,N,Y,33.836551,-96.903271
PAST SALE,February-16-2020,Vacant Land,68 Pine Hills Ln,Gordonville,TX,76245,147400,0,,Palisades Ph 3,,9104,,135,,83,Sold,,,http://www.redfin.com/TX/Unknown/Pine-Hls-76245/home/146433835,NTREIS,13902065,N,Y,33.855509,-96.889985
PAST SALE,July-10-2019,Vacant Land,0 Fm 901 & Frank Wood Rd,Sadler,TX,76264,527220,0,,SSID,,2551745,,356,,,Sold,,,http://www.redfin.com/TX/Sadler/Unknown-75092/home/166759502,NTREIS,14095298,N,Y,33.683772,-96.847925
PAST SALE,July-29-2019,Vacant Land,Dover,Gordonville,TX,76245,17500,0,,Sherwood Shores,,9975,,337,,,Sold,,,http://www.redfin.com/TX/Unknown/Dover-Dr-76245/home/161408925,NTREIS,14048816,N,Y,33.853041,-96.827898
PAST SALE,July-31-2019,Vacant Land,Mano Lane / Hummingbird Rd,Sadler,TX,76264,13000,0,,Aloha Gardens Sub,,15638,,335,,,Sold,,,http://www.redfin.com/TX/Unknown/Unknown-76264/home/167104058,NTREIS,14109807,N,Y,33.779431,-96.819038
PAST SALE,August-16-2019,Vacant Land,Nani Lane / Whippoorwill Ln,Sadler,TX,76264,15900,0,,Aloha Gardens Sub,,30884,,319,,,Sold,,,http://www.redfin.com/TX/Unknown/Unknown-76264/home/147102842,NTREIS,13935820,N,Y,33.782665,-96.820019
PAST SALE,September-28-2018,Vacant Land,Catamaran Ct,Gordonville,TX,76245,20000,0,,Cedar Mills Estates Phase Two,,43560,,641,,,Sold,,,http://www.redfin.com/TX/Gordonville/31-Catamaran-Ct-76245/home/101332001,NTREIS,13696134,N,Y,33.848469,-96.831173
PAST SALE,June-9-2020,Vacant Land,220 Castle Bar Rd Unit IV,Gordonville,TX,76245,15000,0,,Sherwood Shores,,10019,1972,21,,,Sold,,,http://www.redfin.com/TX/Gordonville/220-Castle-Bar-Rd-76245/unit-IV/home/171369678,NTREIS,14324032,N,Y,33.8518211,-96.8268179
PAST SALE,June-23-2019,Vacant Land,67 Lost Tree Ct,Gordonville,TX,76245,54900,0,,Palisades Ph 3,,8407,,373,,83,Sold,,,http://www.redfin.com/TX/Unknown/Lost-Tree-Ct-76245/home/146703507,NTREIS,13914749,N,Y,33.818622,-96.84582
PAST SALE,June-10-2020,Vacant Land,40 Green Oaks Dr,Sadler,TX,76264,115000,0,,J Myers Surv Abs 1443,,435644,,20,,10,Sold,,,http://www.redfin.com/TX/Sadler/40-Green-Oaks-DR-Unknown/home/167687460,NTREIS,14283960,N,Y,33.682606,-96.848335
PAST SALE,February-15-2019,Vacant Land,233 Buck Creek Access,Pilot Point,TX,76258,139900,0,,Wg Pierce Surv Abs # 952,,164221,,501,,,Sold,,,http://www.redfin.com/TX/Pilot-Point/233-Buck-Creek-Access-Rd-76258/home/33541259,NTREIS,13992779,N,Y,33.4426877,-96.9279966
